ID,OUTPUT,DURATION,INPUT 1 SYMBOL,INPUT 1 AMOUNT,INPUT 2 SYMBOL,INPUT 2 AMOUNT,YIELD,POWER COST,XP PER OUTPUT,COST SYMBOL,COST AMOUNT,EVENT,PRODUCTION PER DAY,OUTPUT CHANGE,DURATION CHANGE,PRODUCTION CHANGE,INPUT 1 CONSUMPTION PER DAY,INPUT 1 PRODUCTION PER DAY AT SAME VALUE,INPUT 2 CONSUMPTION PER DAY,INPUT 2 PRODUCTION PER DAY AT SAME VALUE,OUTPUT PER BATTERY,XP PER DAY,XP PER BATTERY
PANCAKE_11,61,0:44:06,RAWRMEN,732.00,,,100.00%,0,24,WAGYU,1,Ronke,,18,0:10:59,6.55%,"23,904.00","23,736.36",,,,"47,808.00",
PANCAKE_12,89,1:00:12,RAWRMEN,"1,068.00",,,100.00%,0,24,MEATBALL,474,Ronke,,28,0:16:06,6.87%,"25,545.60","23,736.36",,,,"51,091.20",
PANCAKE_13,119,1:15:05,RAWRMEN,"1,428.00",,,100.00%,0,24,DUMPLING,107,Ronke,,30,0:14:53,7.22%,"27,388.80","26,160.36",,,,"54,777.60",
PANCAKE_14,164,1:36:06,RAWRMEN,"1,968.00",,,100.00%,0,24,BURGER,12,Ronke,,45,0:21:01,7.68%,"29,491.20","27,624.36",,,,"58,982.40",
PANCAKE_15,220,1:59:21,RAWRMEN,"2,640.00",,,100.00%,0,24,DANGO,15,Ronke,,56,0:23:15,8.01%,"31,852.80","29,280.36",,,,"63,705.60",
PANCAKE_16,309,2:34:45,RAWRMEN,"3,708.00",,,100.00%,0,24,WAGYU,3,Ronke,,89,0:35:25,8.32%,"34,502.40","29,280.36",,,,"69,004.80",
PANCAKE_17,423,3:14:56,RAWRMEN,"5,076.00",,,100.00%,0,24,BURGER,29,Ronke,,114,0:40:10,8.68%,"37,497.60","31,152.36",,,,"74,995.20",
PANCAKE_18,578,4:04:24,RAWRMEN,"6,936.00",,,100.00%,0,24,DANGO,38,Ronke,,155,0:49:28,8.99%,"40,867.20","33,288.36",,,,"81,734.40",
PANCAKE_19,788,5:00:00,RAWRMEN,"9,456.00",,,100.00%,0,24,BURGER,53,Ronke,,210,0:55:36,11.06%,"45,388.80","35,688.36",,,,"90,777.60",
PANCAKE_20,"1,075",6:00:00,RAWRMEN,"12,900.00",,,100.00%,0,24,WAGYU,10,Ronke,,287,1:00:00,13.68%,"51,600.00","38,400.36",,,,"103,200.00",
,,,,,,,,,,,,,,,,,,,,,,,
DUMPLING_1,1,0:07:30,MEATBALL,6.00,,,100.00%,0,75,BURNTRICE,1,Ronke,,0,0:00:00,0%,"1,152.00","2,160.00",,,,"14,400.00",
DUMPLING_2,2,0:07:30,MEATBALL,12.00,,,100.00%,0,75,DUMPLING,2,Ronke,,1,0:00:00,100%,"2,304.00","3,613.19",,,,"28,800.00",
DUMPLING_3,3,0:08:15,MEATBALL,18.00,,,100.00%,0,75,DUMPLING,6,Ronke,,1,0:00:45,36.36%,"3,141.82","3,932.57",,,,"39,272.73",
DUMPLING_4,4,0:09:00,MEATBALL,24.00,,,100.00%,0,75,DUMPLING,8,Ronke,,1,0:00:45,22.22%,"3,840.00","4,052.57",,,,"48,000.00",
DUMPLING_5,5,0:10:00,MEATBALL,30.00,,,100.00%,0,75,DUMPLING,11,Ronke,,1,0:01:00,12.5%,"4,320.00","4,412.57",,,,"54,000.00",
DUMPLING_6,6,0:11:32,MEATBALL,36.00,,,100.00%,0,75,DANGO,1,Ronke,,1,0:01:32,4%,"4,492.80","4,556.57",,,,"56,159.98",
DUMPLING_7,8,0:14:43,MEATBALL,48.00,,,100.00%,0,75,BOWL,"5,683",Ronke,,2,0:03:11,4.49%,"4,694.40","4,868.57",,,,"58,679.97",
DUMPLING_8,11,0:19:21,MEATBALL,66.00,,,100.00%,0,75,MEATBALL,152,Ronke,,3,0:04:38,4.6%,"4,910.40","5,036.57",,,,"61,380.02",
DUMPLING_9,15,0:25:08,MEATBALL,90.00,,,100.00%,0,75,DANGO,3,Ronke,,4,0:05:47,4.99%,"5,155.20","5,420.57",,,,"64,440.00",
DUMPLING_10,21,0:33:25,MEATBALL,126.00,,,100.00%,0,75,BURGER,4,Ronke,,6,0:08:17,5.31%,"5,428.80","5,420.57",,,,"67,860.00",
DUMPLING_11,29,0:43:43,MEATBALL,174.00,,,100.00%,0,75,RAWRMEN,"1,523",Ronke,,8,0:10:18,5.57%,"5,731.20","5,876.57",,,,"71,639.99",
DUMPLING_12,39,0:55:27,MEATBALL,234.00,,,100.00%,0,75,WAGYU,1,Ronke,,10,0:11:44,6.03%,"6,076.80","5,876.57",,,,"75,960.00",
DUMPLING_13,51,1:08:09,MEATBALL,306.00,,,100.00%,0,75,RAWRMEN,"2,738",Ronke,,12,0:12:42,6.4%,"6,465.60","6,380.57",,,,"80,820.00",
DUMPLING_14,69,1:26:26,MEATBALL,414.00,,,100.00%,0,75,PANCAKE,306,Ronke,,18,0:18:17,6.68%,"6,897.60","6,668.57",,,,"86,220.00",
DUMPLING_15,93,1:48:59,MEATBALL,558.00,,,100.00%,0,75,DANGO,16,Ronke,,24,0:22:33,6.89%,"7,372.80","6,980.57",,,,"92,159.99",
DUMPLING_16,117,2:07:52,MEATBALL,702.00,,,100.00%,0,75,BURGER,22,Ronke,,24,0:18:53,7.23%,"7,905.60","6,980.57",,,,"98,820.00",
DUMPLING_17,153,2:35:20,MEATBALL,918.00,,,100.00%,0,75,WAGYU,4,Ronke,,36,0:27:28,7.65%,"8,510.40","7,316.57",,,,"106,380.00",
DUMPLING_18,192,3:00:34,MEATBALL,"1,152.00",,,100.00%,0,75,DANGO,38,Ronke,,39,0:25:14,7.95%,"9,187.20","7,676.57",,,,"114,840.00",
DUMPLING_19,242,3:30:26,MEATBALL,"1,452.00",,,100.00%,0,75,BURGER,53,Ronke,,50,0:29:52,8.15%,"9,936.00","8,060.57",,,,"124,200.00",
DUMPLING_20,450,6:00:00,MEATBALL,"2,700.00",,,100.00%,0,75,WAGYU,10,Ronke,,208,2:29:34,8.7%,"10,800.00","8,520.00",,,,"135,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
BURGER_1,1,0:30:00,MEATBALL,26.00,PANCAKE,16.00,100.00%,0,650,BURNTRICE,1,Ronke,,0,0:00:00,0%,"1,248.00","2,160.00",768.00,480.00,,"31,200.00",
BURGER_2,2,0:45:00,MEATBALL,52.00,PANCAKE,32.00,100.00%,0,650,BURGER,2,Ronke,,1,0:15:00,33.33%,"1,664.00","5,036.57","1,024.00","1,761.60",,"41,600.00",
BURGER_3,3,1:00:00,MEATBALL,78.00,PANCAKE,48.00,100.00%,0,650,BURGER,3,Ronke,,1,0:15:00,12.5%,"1,872.00","5,420.57","1,152.00","1,761.60",,"46,800.00",
BURGER_4,4,1:17:19,MEATBALL,104.00,PANCAKE,64.00,100.00%,0,650,BURGER,4,Ronke,,1,0:17:19,3.46%,"1,936.83","5,420.57","1,191.90","1,992.00",,"48,420.84",
BURGER_5,5,1:32:36,MEATBALL,130.00,PANCAKE,80.00,100.00%,0,650,PANCAKE,152,Ronke,,1,0:15:17,4.37%,"2,021.45","5,876.57","1,243.97","1,992.00",,"50,536.19",
BURGER_6,6,1:45:22,MEATBALL,156.00,PANCAKE,96.00,100.00%,0,650,MEATBALL,597,Ronke,,1,0:12:46,5.47%,"2,131.96","6,116.57","1,311.97","2,282.40",,"53,298.96",
BURGER_7,8,2:11:35,MEATBALL,208.00,PANCAKE,128.00,100.00%,0,650,WAGYU,2,Ronke,,2,0:26:13,6.77%,"2,276.23","6,668.57","1,400.76","2,654.40",,"56,905.68",
BURGER_8,11,2:47:06,MEATBALL,286.00,PANCAKE,176.00,100.00%,0,650,BURGER,15,Ronke,,3,0:35:31,8.28%,"2,464.61","6,668.57","1,516.68","2,654.40",,"61,615.31",
BURGER_9,14,3:13:23,MEATBALL,364.00,PANCAKE,224.00,100.00%,0,650,BURGER,19,Ronke,,3,0:26:17,9.98%,"2,710.53","6,980.57","1,668.02","2,875.20",,"67,763.27",
BURGER_10,18,3:42:18,MEATBALL,468.00,PANCAKE,288.00,100.00%,0,650,RAWRMEN,"7,379",Ronke,,4,0:28:55,11.85%,"3,031.64","7,316.57","1,865.63","3,124.80",,"75,791.04",
BURGER_11,24,4:20:23,MEATBALL,624.00,PANCAKE,384.00,100.00%,0,650,DUMPLING,379,Ronke,,6,0:38:06,13.83%,"3,450.84","7,676.57","2,123.60","3,405.60",,"86,271.11",
BURGER_12,33,5:09:01,MEATBALL,858.00,PANCAKE,528.00,100.00%,0,650,MEATBALL,"2,914",Ronke,,9,0:48:38,15.86%,"3,998.22","8,060.57","2,460.44","3,405.60",,"99,955.43",
BURGER_13,43,5:41:36,MEATBALL,"1,118.00",PANCAKE,688.00,100.00%,0,650,PANCAKE,"1,290",Ronke,,10,0:32:35,17.87%,"4,712.82","8,060.57","2,900.20","3,782.40",,"117,820.55",
BURGER_14,58,6:24:37,MEATBALL,"1,508.00",PANCAKE,928.00,100.00%,0,650,DANGO,63,Ronke,,15,0:43:01,19.8%,"5,645.83","8,520.00","3,474.36","4,300.00",,"141,145.68",
BURGER_15,77,7:00:00,MEATBALL,"2,002.00",PANCAKE,"1,232.00",100.00%,0,650,WAGYU,12,Ronke,,19,0:35:23,21.58%,"6,863.94","8,520.00","4,223.96","4,300.00",,"171,598.43",
,,,,,,,,,,,,,,,,,,,,,,,
DANGO_1,1,0:40:00,RAWRMEN,115.00,DUMPLING,8.00,100.00%,0,"1,000",BURNTRICE,1,Ronke,,0,0:00:00,0%,"4,140.00","5,760.00",288.00,192.00,,"36,000.00",
DANGO_2,2,1:00:00,RAWRMEN,230.00,DUMPLING,16.00,100.00%,0,"1,000",DANGO,2,Ronke,,1,0:20:00,33.33%,"5,520.00","21,048.37",384.00,818.40,,"48,000.00",
DANGO_3,3,1:20:00,RAWRMEN,345.00,DUMPLING,24.00,100.00%,0,"1,000",DANGO,3,Ronke,,1,0:20:00,12.5%,"6,210.00","21,840.36",432.00,859.20,,"54,000.00",
DANGO_4,4,1:37:19,RAWRMEN,460.00,DUMPLING,32.00,100.00%,0,"1,000",DANGO,5,Ronke,,1,0:17:19,9.61%,"6,806.99","22,728.36",473.53,955.20,,"59,191.20",
DANGO_5,5,1:50:23,RAWRMEN,575.00,DUMPLING,40.00,100.00%,0,"1,000",RAWRMEN,"2,326",Ronke,,1,0:13:05,10.19%,"7,500.58","24,864.36",521.78,"1,077.60",,"65,222.40",
DANGO_6,6,1:59:37,RAWRMEN,690.00,DUMPLING,48.00,100.00%,0,"1,000",DUMPLING,126,Ronke,,1,0:09:14,10.74%,"8,306.50","26,160.36",577.84,"1,149.60",,"72,230.40",
DANGO_7,8,2:23:20,RAWRMEN,920.00,DUMPLING,64.00,100.00%,0,"1,000",WAGYU,2,Ronke,,2,0:23:43,11.27%,"9,242.96","27,624.36",642.99,"1,228.80",,"80,373.60",
DANGO_8,10,2:40:18,RAWRMEN,"1,150.00",DUMPLING,80.00,100.00%,0,"1,000",DANGO,17,Ronke,,2,0:16:58,11.77%,"10,330.96","29,280.36",718.68,"1,317.60",,"89,834.40",
DANGO_9,13,3:05:40,RAWRMEN,"1,495.00",DUMPLING,104.00,100.00%,0,"1,000",DANGO,22,Ronke,,3,0:25:22,12.24%,"11,595.04","31,152.36",806.61,"1,317.60",,"100,826.40",
DANGO_10,17,3:35:30,RAWRMEN,"1,955.00",DUMPLING,136.00,100.00%,0,"1,000",MEATBALL,"2,063",Ronke,,4,0:29:50,12.67%,"13,063.63","31,152.36",908.77,"1,418.40",,"113,596.80",
DANGO_11,22,4:06:40,RAWRMEN,"2,530.00",DUMPLING,176.00,100.00%,0,"1,000",PANCAKE,896,Ronke,,5,0:31:10,13.06%,"14,769.86","33,288.36","1,027.47","1,531.20",,"128,433.60",
DANGO_12,28,4:36:47,RAWRMEN,"3,220.00",DUMPLING,224.00,100.00%,0,"1,000",RAWRMEN,"13,359",Ronke,,6,0:30:07,13.42%,"16,752.10","35,688.36","1,165.36","1,656.00",,"145,670.40",
DANGO_13,37,5:21:33,RAWRMEN,"4,255.00",DUMPLING,296.00,100.00%,0,"1,000",DUMPLING,661,Ronke,,9,0:44:46,13.75%,"19,055.32","35,688.36","1,325.59","1,656.00",,"165,698.40",
DANGO_14,48,6:05:47,RAWRMEN,"5,520.00",DUMPLING,384.00,100.00%,0,"1,000",BURGER,68,Ronke,,11,0:44:14,14.04%,"21,731.14","38,400.36","1,511.73","1,800.00",,"188,966.40",
DANGO_15,63,7:00:00,RAWRMEN,"7,245.00",DUMPLING,504.00,100.00%,0,"1,000",WAGYU,12,Ronke,,15,0:54:13,14.31%,"24,840.00","38,400.36","1,728.00","1,800.00",,"216,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
WAGYU_1,1,2:00:00,BURGER,4.00,DANGO,3.00,100.00%,0,"3,000",BURNTRICE,1,Ronke,,0,0:00:00,0%,48.00,48.00,36.00,36.00,,"36,000.00",
WAGYU_2,2,2:40:00,BURGER,8.00,DANGO,6.00,100.00%,0,"3,000",WAGYU,2,Ronke,,1,0:40:00,50%,72.00,87.55,54.00,80.37,,"54,000.00",
WAGYU_3,3,3:00:00,BURGER,12.00,DANGO,9.00,100.00%,0,"3,000",WAGYU,3,Ronke,,1,0:20:00,33.33%,96.00,116.60,72.00,100.83,,"72,000.00",
WAGYU_4,4,3:21:05,BURGER,16.00,DANGO,12.00,100.00%,0,"3,000",WAGYU,4,Ronke,,1,0:21:05,19.35%,114.58,132.72,85.93,113.60,,"85,932.00",
WAGYU_5,5,3:28:18,BURGER,20.00,DANGO,15.00,100.00%,0,"3,000",MEATBALL,"2,788",Ronke,,1,0:07:13,20.67%,138.26,153.78,103.69,145.67,,"103,694.40",
WAGYU_6,7,3:59:21,BURGER,28.00,DANGO,21.00,100.00%,0,"3,000",PANCAKE,"1,183",Ronke,,2,0:31:02,21.84%,168.46,181.26,126.35,165.70,,"126,345.60",
WAGYU_7,10,4:38:19,BURGER,40.00,DANGO,30.00,100.00%,0,"3,000",DUMPLING,673,Ronke,,3,0:38:59,22.85%,206.96,217.15,155.22,165.70,,"155,217.60",
WAGYU_8,15,5:37:27,BURGER,60.00,DANGO,45.00,100.00%,0,"3,000",BURGER,65,Ronke,,5,0:59:08,23.72%,256.04,217.15,192.03,188.97,,"192,031.20",
WAGYU_9,22,6:37:43,BURGER,88.00,DANGO,66.00,100.00%,0,"3,000",DANGO,71,Ronke,,7,1:00:17,24.44%,318.61,264.00,238.96,216.00,,"238,960.80",
WAGYU_10,34,8:00:00,BURGER,136.00,DANGO,102.00,100.00%,0,"3,000",WAGYU,12,Ronke,,12,1:22:17,28.05%,408.00,264.00,306.00,216.00,,"306,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
TAPE_1,10,0:00:10,MAGICSHARD,10.00,,,100.00%,0,0,MAGICSHARD,1,Axie,,0,0:00:00,0%,"86,400.00","115,200.00",,,,0.00,
TAPE_2,20,0:00:15,MAGICSHARD,20.00,,,100.00%,0,0,TAPE,18,Axie,,10,0:00:05,33.33%,"115,200.00","195,840.00",,,,0.00,
TAPE_3,42,0:00:30,MAGICSHARD,42.00,,,100.00%,0,0,TAPE,34,Axie,,22,0:00:15,5%,"120,960.00","230,400.00",,,,0.00,
TAPE_4,75,0:00:45,MAGICSHARD,75.00,,,100.00%,0,0,TAPE,56,Axie,,33,0:00:15,19.05%,"144,000.00","259,200.00",,,,0.00,
TAPE_5,115,0:01:00,MAGICSHARD,115.00,,,100.00%,0,0,TAPE,86,Axie,,40,0:00:15,15%,"165,600.00",,,,,0.00,
TAPE_6,160,0:01:20,MAGICSHARD,160.00,,,100.00%,0,0,SPOON,11,Axie,,45,0:00:20,4.35%,"172,800.43","155,520.00",,,,0.00,
TAPE_7,206,0:01:40,MAGICSHARD,206.00,,,100.00%,0,0,PLUNGER,4,Axie,,46,0:00:20,3%,"177,984.71","155,520.00",,,,0.00,
TAPE_8,260,0:02:00,MAGICSHARD,260.00,,,100.00%,0,0,SPOON,22,Axie,,54,0:00:20,5.18%,"187,200.00","155,520.00",,,,0.00,
TAPE_9,342,0:02:30,MAGICSHARD,342.00,,,100.00%,0,0,PLUNGER,7,Axie,,82,0:00:30,5.23%,"196,992.00","155,520.00",,,,0.00,
TAPE_10,430,0:03:00,MAGICSHARD,430.00,,,100.00%,0,0,SPOON,43,Axie,,88,0:00:30,4.78%,"206,400.00","155,520.00",,,,0.00,
TAPE_11,560,0:03:45,MAGICSHARD,560.00,,,100.00%,0,0,PLUNGER,14,Axie,,130,0:00:45,4.19%,"215,040.00","155,520.00",,,,0.00,
TAPE_12,715,0:04:40,MAGICSHARD,715.00,,,100.00%,0,0,TOYHAMMER,7,Axie,,155,0:00:55,2.6%,"220,628.60","155,520.00",,,,0.00,
TAPE_13,"1,025",0:06:30,MAGICSHARD,"1,025.00",,,100.00%,0,0,TARGET,4,Axie,,310,0:01:50,2.92%,"227,076.92","155,520.00",,,,0.00,
TAPE_14,"1,425",0:09:00,MAGICSHARD,"1,425.00",,,100.00%,0,0,TOYHAMMER,11,Axie,,400,0:02:30,0.41%,"228,000.00","155,520.00",,,,0.00,
TAPE_15,"1,900",0:11:45,MAGICSHARD,"1,900.00",,,100.00%,0,0,TARGET,6,Axie,,475,0:02:45,2.13%,"232,851.06","155,520.00",,,,0.00,
TAPE_16,"2,400",0:14:30,MAGICSHARD,"2,400.00",,,100.00%,0,0,TOYHAMMER,17,Axie,,500,0:02:45,2.36%,"238,344.83","155,520.00",,,,0.00,
TAPE_17,"3,000",0:18:00,MAGICSHARD,"3,000.00",,,100.00%,0,0,TARGET,11,Axie,,600,0:03:30,0.69%,"240,000.00","155,520.00",,,,0.00,
TAPE_18,"3,750",0:22:00,MAGICSHARD,"3,750.00",,,100.00%,0,0,SWORD,1,Axie,,750,0:04:00,2.27%,"245,454.55","155,520.00",,,,0.00,
TAPE_19,"4,685",0:26:00,MAGICSHARD,"4,685.00",,,100.00%,0,0,NINJASTAR,2,Axie,,935,0:04:00,5.71%,"259,476.92","155,520.00",,,,0.00,
TAPE_20,"5,765",0:31:00,MAGICSHARD,"5,765.00",,,100.00%,0,0,SWORD,2,Axie,,1080,0:05:00,3.21%,"267,793.55","155,520.00",,,,0.00,
TAPE_21,"7,050",0:36:45,MAGICSHARD,"7,050.00",,,100.00%,0,0,NINJASTAR,3,Axie,,1285,0:05:45,3.16%,"276,244.90","155,520.00",,,,0.00,
TAPE_22,"8,590",0:42:45,MAGICSHARD,"8,590.00",,,100.00%,0,0,SWORD,4,Axie,,1540,0:06:00,4.74%,"289,347.37","155,520.00",,,,0.00,
TAPE_23,"10,425",0:49:30,MAGICSHARD,"10,425.00",,,100.00%,0,0,NINJASTAR,6,Axie,,1835,0:06:45,4.81%,"303,272.73","155,520.00",,,,0.00,
TAPE_24,"12,614",0:57:00,MAGICSHARD,"12,614.00",,,100.00%,0,0,SWORD,9,Axie,,2189,0:07:30,5.08%,"318,669.47","155,520.00",,,,0.00,
TAPE_25,"15,226",1:05:00,MAGICSHARD,"15,226.00",,,100.00%,0,0,NINJASTAR,12,Axie,,2612,0:08:00,5.85%,"337,314.46","155,520.00",,,,0.00,
TAPE_26,"22,011",1:30:00,MAGICSHARD,"22,011.00",,,100.00%,0,0,MYSTICWEAPON,2,Axie,,6785,0:25:00,4.41%,"352,176.00","155,520.00",,,,0.00,
TAPE_27,"30,199",1:55:00,MAGICSHARD,"30,199.00",,,100.00%,0,0,MYSTICWEAPON,3,Axie,,8188,0:25:00,7.37%,"378,144.00","155,520.00",,,,0.00,
TAPE_28,"38,084",2:18:00,MAGICSHARD,"38,084.00",,,100.00%,0,0,MYSTICWEAPON,5,Axie,,7885,0:23:00,5.09%,"397,398.26","155,520.00",,,,0.00,
TAPE_29,"47,086",2:40:00,MAGICSHARD,"47,086.00",,,100.00%,0,0,MYSTICWEAPON,7,Axie,,9002,0:22:00,6.64%,"423,774.00","155,520.00",,,,0.00,
TAPE_30,"57,634",3:02:00,MAGICSHARD,"57,634.00",,,100.00%,0,0,MYSTICWEAPON,9,Axie,,10548,0:22:00,7.61%,"456,005.27","155,520.00",,,,0.00,
TAPE_31,"64,725",3:22:00,MAGICSHARD,"64,725.00",,,100.00%,0,0,MYSTICWEAPON,10,Axie,,7091,0:20:00,1.18%,"461,405.94","155,520.00",,,,0.00,
TAPE_32,"71,919",3:42:00,MAGICSHARD,"71,919.00",,,100.00%,0,0,MYSTICWEAPON,11,Axie,,7194,0:20:00,1.1%,"466,501.62","155,520.00",,,,0.00,
TAPE_33,"78,878",4:01:00,MAGICSHARD,"78,878.00",,,100.00%,0,0,MYSTICWEAPON,12,Axie,,6959,0:19:00,1.03%,"471,304.23","155,520.00",,,,0.00,
TAPE_34,"85,728",4:20:00,MAGICSHARD,"85,728.00",,,100.00%,0,0,MYSTICWEAPON,13,Axie,,6850,0:19:00,0.74%,"474,801.23","155,520.00",,,,0.00,
TAPE_35,"92,995",4:38:00,MAGICSHARD,"92,995.00",,,100.00%,0,0,MYSTICWEAPON,14,Axie,,7267,0:18:00,1.45%,"481,700.72","155,520.00",,,,0.00,
TAPE_36,"100,444",4:55:00,MAGICSHARD,"100,444.00",,,100.00%,0,0,MYSTICWEAPON,15,Axie,,7449,0:17:00,1.79%,"490,302.92","155,520.00",,,,0.00,
TAPE_37,"108,550",5:12:00,MAGICSHARD,"108,550.00",,,100.00%,0,0,MYSTICWEAPON,16,Axie,,8106,0:17:00,2.18%,"501,000.00","155,520.00",,,,0.00,
TAPE_38,"117,527",5:29:00,MAGICSHARD,"117,527.00",,,100.00%,0,0,MYSTICWEAPON,17,Axie,,8977,0:17:00,2.68%,"514,403.89","155,520.00",,,,0.00,
TAPE_39,"127,243",5:45:00,MAGICSHARD,"127,243.00",,,100.00%,0,0,MYSTICWEAPON,17,Axie,,9716,0:16:00,3.25%,"531,101.22","155,520.00",,,,0.00,
TAPE_40,"138,000",6:00:00,MAGICSHARD,"138,000.00",,,100.00%,0,0,MYSTICWEAPON,19,Axie,,10757,0:15:00,3.93%,"552,000.00","155,520.00",,,,0.00,
,,,,,,,,,,,,,,,,,,,,,,,
SPOON_1,1,0:00:15,TAPE,12.00,,,100.00%,0,2,MAGICSHARD,1,Axie,,0,0:00:00,0%,"69,120.00","86,400.00",,,,"11,520.00",
SPOON_2,2,0:00:15,TAPE,24.00,,,100.00%,0,2,SPOON,3,Axie,,1,0:00:00,100%,"138,240.00","86,400.00",,,,"23,040.00",
SPOON_3,3,0:00:20,TAPE,36.00,,,100.00%,0,2,SPOON,6,Axie,,1,0:00:05,12.5%,"155,520.00","86,400.00",,,,"25,920.00",
SPOON_4,5,0:00:30,TAPE,60.00,,,100.00%,0,2,SPOON,9,Axie,,2,0:00:10,11.11%,"172,800.00","86,400.00",,,,"28,800.00",
SPOON_5,8,0:00:45,TAPE,96.00,,,100.00%,0,2,SPOON,13,Axie,,3,0:00:15,6.67%,"184,320.00","86,400.00",,,,"30,720.00",
SPOON_6,11,0:01:00,TAPE,132.00,,,100.00%,0,2,SPOON,19,Axie,,3,0:00:15,3.13%,"190,080.00","86,400.00",,,,"31,680.00",
SPOON_7,17,0:01:30,TAPE,204.00,,,100.00%,0,2,PLUNGER,6,Axie,,6,0:00:30,3.03%,"195,840.00","86,400.00",,,,"32,640.00",
SPOON_8,23,0:02:00,TAPE,276.00,,,100.00%,0,2,PLUNGER,9,Axie,,6,0:00:30,1.47%,"198,720.00","86,400.00",,,,"33,120.00",
SPOON_9,30,0:02:30,TAPE,360.00,,,100.00%,0,2,PLUNGER,12,Axie,,7,0:00:30,4.35%,"207,360.00","86,400.00",,,,"34,560.00",
SPOON_10,40,0:03:15,TAPE,480.00,,,100.00%,0,2,TOYHAMMER,6,Axie,,10,0:00:45,2.56%,"212,676.92","86,400.00",,,,"35,446.15",
SPOON_11,52,0:04:00,TAPE,624.00,,,100.00%,0,2,TOYHAMMER,7,Axie,,12,0:00:45,5.62%,"224,640.00","86,400.00",,,,"37,440.00",
SPOON_12,73,0:05:30,TAPE,876.00,,,100.00%,0,2,TOYHAMMER,9,Axie,,21,0:01:30,2.1%,"229,352.73","86,400.00",,,,"38,225.45",
SPOON_13,95,0:07:00,TAPE,"1,140.00",,,100.00%,0,2,TOYHAMMER,11,Axie,,22,0:01:30,2.25%,"234,514.29","86,400.00",,,,"39,085.71",
SPOON_14,125,0:09:00,TAPE,"1,500.00",,,100.00%,0,2,TARGET,7,Axie,,30,0:02:00,2.34%,"240,000.00","86,400.00",,,,"40,000.00",
SPOON_15,160,0:11:00,TAPE,"1,920.00",,,100.00%,0,2,TARGET,9,Axie,,35,0:02:00,4.73%,"251,345.45","86,400.00",,,,"41,890.91",
SPOON_16,205,0:14:00,TAPE,"2,460.00",,,100.00%,0,2,TARGET,13,Axie,,45,0:03:00,0.67%,"253,028.57","86,400.00",,,,"42,171.43",
SPOON_17,265,0:17:45,TAPE,"3,180.00",,,100.00%,0,2,TARGET,17,Axie,,60,0:03:45,1.96%,"257,983.10","86,400.00",,,,"42,997.18",
SPOON_18,340,0:22:15,TAPE,"4,080.00",,,100.00%,0,2,SWORD,2,Axie,,75,0:04:30,2.35%,"264,053.93","86,400.00",,,,"44,008.99",
SPOON_19,425,0:27:30,TAPE,"5,100.00",,,100.00%,0,2,SWORD,3,Axie,,85,0:05:15,1.14%,"267,054.55","86,400.00",,,,"44,509.09",
SPOON_20,545,0:35:00,TAPE,"6,540.00",,,100.00%,0,2,SWORD,4,Axie,,120,0:07:30,0.76%,"269,074.29","86,400.00",,,,"44,845.71",
SPOON_21,690,0:42:30,TAPE,"8,280.00",,,100.00%,0,2,NINJASTAR,5,Axie,,145,0:07:30,4.26%,"280,545.88","86,400.00",,,,"46,757.65",
SPOON_22,885,0:52:20,TAPE,"10,620.00",,,100.00%,0,2,NINJASTAR,9,Axie,,195,0:09:50,4.16%,"292,219.11","86,400.00",,,,"48,703.19",
SPOON_23,"1,150",1:00:00,TAPE,"13,800.00",,,100.00%,0,2,NINJASTAR,13,Axie,,265,0:07:40,13.34%,"331,200.00","86,400.00",,,,"55,200.00",
SPOON_24,"1,475",1:15:00,TAPE,"17,700.00",,,100.00%,0,2,NINJASTAR,17,Axie,,325,0:15:00,2.61%,"339,840.00","86,400.00",,,,"56,640.00",
SPOON_25,"1,830",1:30:00,TAPE,"21,960.00",,,100.00%,0,2,MYSTICWEAPON,3,Axie,,355,0:15:00,3.39%,"351,360.00","86,400.00",,,,"58,560.00",
SPOON_26,"2,450",2:00:00,TAPE,"29,400.00",,,100.00%,0,2,MYSTICWEAPON,4,Axie,,620,0:30:00,0.41%,"352,800.00","86,400.00",,,,"58,800.00",
SPOON_27,"3,020",2:20:00,TAPE,"36,240.00",,,100.00%,0,2,MYSTICWEAPON,5,Axie,,570,0:20:00,5.66%,"372,754.82","86,400.00",,,,"62,125.80",
SPOON_28,"3,850",2:45:00,TAPE,"46,200.00",,,100.00%,0,2,MYSTICWEAPON,6,Axie,,830,0:25:00,8.17%,"403,200.00","86,400.00",,,,"67,200.00",
SPOON_29,"4,900",3:20:00,TAPE,"58,800.00",,,100.00%,0,2,MYSTICWEAPON,7,Axie,,1050,0:35:00,5%,"423,360.04","86,400.00",,,,"70,560.01",
SPOON_30,"6,250",4:00:00,TAPE,"75,000.00",,,100.00%,0,2,MYSTICWEAPON,8,Axie,,1350,0:40:00,6.29%,"450,000.00","86,400.00",,,,"75,000.00",
SPOON_31,"7,328",4:18:00,TAPE,"87,936.00",,,100.00%,0,2,MYSTICWEAPON,10,Axie,,1078,0:18:00,9.07%,"490,805.58","86,400.00",,,,"81,800.93",
